hour,price_gbp_per_mwh,heuristic_charge_mw,heuristic_discharge_mw,heuristic_soc_mwh,lp_charge_mw,lp_discharge_mw,lp_soc_mwh
349,59.76331264632554,0.0,0.0,100.0,8.823529411764698,0.0,100.0
350,66.08114602938394,0.0,0.0,100.0,0.0,0.0,100.0
351,77.4768924783207,0.0,0.0,100.0,0.0,-0.0,100.0
352,81.49711854267926,0.0,0.0,100.0,-0.0,0.0,100.0
353,91.91437329154911,0.0,0.0,100.0,0.0,0.0,100.0
354,100.13456299043466,0.0,50.0,45.767385545335955,0.0,50.0,45.76738554533596
355,99.51412015785857,0.0,42.19544457292887,0.0,0.0,42.19544457292888,0.0
356,95.85851696967015,0.0,0.0,0.0,0.0,0.0,-0.0
357,91.03666252233455,0.0,0.0,0.0,0.0,0.0,-0.0
358,80.24949789717559,0.0,0.0,0.0,-0.0,0.0,0.0
359,75.10512133868069,0.0,0.0,0.0,0.0,-0.0,0.0
360,62.0510944110696,0.0,0.0,0.0,0.0,0.0,-0.0
361,61.1286039467521,0.0,0.0,0.0,8.465228909328081,0.0,7.804555427071122
362,64.17928121583918,0.0,0.0,0.0,0.0,0.0,7.804555427071122
363,57.16012320299167,50.0,0.0,46.09772228646444,50.0,0.0,53.90227771353556
364,58.136747535895736,50.0,0.0,92.19544457292888,50.0,0.0,100.0
365,70.60028971676363,0.0,0.0,92.19544457292888,0.0,0.0,100.0
366,72.00498460479385,0.0,0.0,92.19544457292888,0.0,0.0,100.0
367,73.00525311061729,0.0,0.0,92.19544457292888,0.0,0.0,100.0
368,77.05557058478108,0.0,0.0,92.19544457292888,0.0,0.0,100.0
369,80.32084558613631,0.0,0.0,92.19544457292888,0.0,-0.0,100.0
370,75.57290322674692,0.0,0.0,92.19544457292888,0.0,0.0,100.0
371,77.66343014867384,0.0,0.0,92.19544457292888,0.0,0.0,100.0
372,78.64114292282204,0.0,0.0,92.19544457292888,-0.0,0.0,100.0
373,82.58870195058654,0.0,0.0,92.19544457292888,0.0,0.0,100.0
374,88.21631052325426,0.0,0.0,92.19544457292888,-0.0,0.0,100.0
375,106.09779976491551,0.0,0.0,92.19544457292888,0.0,0.0,100.0
376,109.98325863238608,0.0,50.0,37.96283011826483,0.0,42.19544457292888,54.23261445466404
377,102.76897997334794,0.0,0.0,37.96283011826483,0.0,0.0,54.23261445466404
378,113.12187960150315,0.0,35.0,7.105427357601002e-15,0.0,50.0,0.0
379,107.72921204207995,0.0,0.0,7.105427357601002e-15,0.0,-0.0,0.0
380,102.76161449661879,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
381,103.13766868544548,0.0,0.0,7.105427357601002e-15,0.0,-0.0,-0.0
382,87.37890007829567,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0
383,75.62716641995495,0.0,0.0,7.105427357601002e-15,-0.0,0.0,0.0
384,54.56583138558257,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
385,47.728319799092546,50.0,0.0,46.097722286464446,50.0,0.0,46.09772228646444
386,48.702986354340936,0.0,0.0,46.097722286464446,8.465228909328081,0.0,53.90227771353556
387,51.54953204245729,0.0,0.0,46.097722286464446,0.0,0.0,53.90227771353556
388,55.154008365466154,0.0,0.0,46.097722286464446,0.0,0.0,53.90227771353556
389,51.9230381105839,0.0,0.0,46.097722286464446,0.0,0.0,53.90227771353556
390,46.11269322606716,50.0,0.0,92.19544457292889,50.0,0.0,100.0
391,53.87620340003897,0.0,0.0,92.19544457292889,0.0,0.0,100.0
392,55.65374736241371,0.0,0.0,92.19544457292889,0.0,0.0,100.0
393,58.406662302218606,0.0,0.0,92.19544457292889,0.0,0.0,100.0
394,59.10018532775639,0.0,0.0,92.19544457292889,0.0,0.0,100.0
395,55.87721072102692,0.0,0.0,92.19544457292889,0.0,0.0,100.0
396,57.957255017699936,0.0,0.0,92.19544457292889,0.0,0.0,100.0
397,60.086757828086114,0.0,0.0,92.19544457292889,0.0,-0.0,100.0
398,67.26972733346693,0.0,0.0,92.19544457292889,0.0,-0.0,100.0
399,70.0444153166744,0.0,0.0,92.19544457292889,0.0,-0.0,100.0
400,76.7744045304533,0.0,0.0,92.19544457292889,0.0,0.0,100.0
401,84.15243106703917,0.0,0.0,92.19544457292889,0.0,0.0,100.0
402,91.59107948961908,0.0,50.0,37.96283011826485,0.0,50.0,45.76738554533596
403,88.16499236161457,0.0,35.000000000000014,0.0,0.0,42.19544457292888,-0.0
404,86.93778875482826,0.0,0.0,0.0,0.0,0.0,-0.0
405,79.83598775202174,0.0,0.0,0.0,0.0,0.0,-0.0
406,73.99079077039809,0.0,0.0,0.0,0.0,0.0,-0.0
407,74.68957971886586,0.0,0.0,0.0,0.0,0.0,0.0
408,51.543760300431,0.0,0.0,0.0,0.0,-0.0,0.0
409,42.170055836055994,0.0,0.0,0.0,0.0,-0.0,0.0
410,32.991571169503146,0.0,0.0,0.0,8.465228909328081,0.0,7.804555427071122
411,21.298551201846408,50.0,0.0,46.09772228646444,50.0,0.0,53.90227771353556
412,21.92188868074058,50.0,0.0,92.19544457292888,50.0,0.0,100.0
413,33.07542621212332,0.0,0.0,92.19544457292888,0.0,0.0,100.0
414,39.8173587563665,0.0,0.0,92.19544457292888,0.0,0.0,100.0
415,48.84191974659895,0.0,0.0,92.19544457292888,0.0,-0.0,100.0
416,59.582499399901906,0.0,0.0,92.19544457292888,0.0,0.0,100.0
417,66.81640991992613,0.0,0.0,92.19544457292888,0.0,-0.0,100.0
418,62.638198288925096,0.0,0.0,92.19544457292888,0.0,0.0,100.0
419,65.83426722641691,0.0,0.0,92.19544457292888,0.0,0.0,100.0
420,63.493496937006086,0.0,0.0,92.19544457292888,0.0,0.0,100.0
421,59.341428814760384,0.0,0.0,92.19544457292888,0.0,0.0,100.0
422,60.395740178239514,0.0,0.0,92.19544457292888,0.0,0.0,100.0
423,59.41872932476581,0.0,0.0,92.19544457292888,0.0,0.0,100.0
424,63.04877156847577,0.0,0.0,92.19544457292888,-0.0,0.0,100.0
425,68.40486026118737,0.0,0.0,92.19544457292888,0.0,0.0,100.0
426,76.93138748599264,0.0,50.0,37.96283011826483,0.0,42.19544457292888,54.23261445466404
427,86.23458777690817,0.0,35.0,7.105427357601002e-15,0.0,50.0,-0.0
428,74.68374627287452,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0
429,72.12366288717865,0.0,0.0,7.105427357601002e-15,0.0,-0.0,-0.0
430,61.780380525356534,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
431,61.44342949761762,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0
432,49.53192680779174,0.0,0.0,7.105427357601002e-15,0.0,-0.0,0.0
433,37.36972561761444,50.0,0.0,46.097722286464446,50.0,0.0,46.09772228646444
434,41.80891885700689,0.0,0.0,46.097722286464446,0.0,0.0,46.09772228646444
435,38.96198255150502,0.0,0.0,46.097722286464446,8.465228909328081,0.0,53.90227771353556
436,39.05456578897372,0.0,0.0,46.097722286464446,0.0,0.0,53.90227771353556
437,38.91762782664311,50.0,0.0,92.19544457292889,50.0,0.0,100.0
438,43.18969959311992,0.0,0.0,92.19544457292889,0.0,0.0,100.0
439,53.226886993737715,0.0,0.0,92.19544457292889,0.0,0.0,100.0
440,56.60705399644567,0.0,0.0,92.19544457292889,0.0,0.0,100.0
441,58.56949020681045,0.0,0.0,92.19544457292889,0.0,0.0,100.0
442,57.380626391895504,0.0,0.0,92.19544457292889,0.0,0.0,100.0
443,60.789929934437765,0.0,0.0,92.19544457292889,0.0,42.50000000000001,53.90227771353556
444,56.43546449078369,0.0,0.0,92.19544457292889,0.0,0.0,53.90227771353556
445,49.29572104040419,0.0,0.0,92.19544457292889,50.0,0.0,100.0
446,60.242385715198985,0.0,0.0,92.19544457292889,0.0,0.0,100.0
447,65.59664231902602,0.0,0.0,92.19544457292889,0.0,-0.0,100.0
448,79.77833572887712,0.0,0.0,92.19544457292889,0.0,0.0,100.0
449,87.95737301647154,0.0,0.0,92.19544457292889,0.0,0.0,100.0
450,89.87648776192981,0.0,0.0,92.19544457292889,0.0,-0.0,100.0
451,90.66283887799176,0.0,0.0,92.19544457292889,0.0,0.0,100.0
452,97.11244595664519,0.0,50.0,37.96283011826485,0.0,42.19544457292888,54.23261445466404
453,102.13305192903263,0.0,35.000000000000014,0.0,0.0,50.0,-0.0
454,95.64365329766817,0.0,0.0,0.0,0.0,0.0,-0.0
455,91.03717108870218,0.0,0.0,0.0,0.0,0.0,-0.0
456,83.54643522439258,0.0,0.0,0.0,0.0,0.0,0.0
457,74.25199226491124,0.0,0.0,0.0,0.0,0.0,-0.0
458,72.65126910153016,0.0,0.0,0.0,0.0,0.0,-0.0
459,70.67641478439086,0.0,0.0,0.0,-0.0,0.0,-0.0
460,73.05336207846422,0.0,0.0,0.0,0.0,0.0,0.0
461,71.66662422379338,0.0,0.0,0.0,0.0,-0.0,-0.0
462,68.33845806906614,0.0,0.0,0.0,0.0,0.0,-0.0
463,62.73468226221381,0.0,0.0,0.0,0.0,0.0,-0.0
464,60.296995873493444,0.0,0.0,0.0,0.0,0.0,0.0
465,57.652331363359664,50.0,0.0,46.09772228646444,50.0,0.0,46.09772228646444
466,52.92913053852671,50.0,0.0,92.19544457292888,50.0,0.0,92.19544457292888
467,60.063428558029045,0.0,0.0,92.19544457292888,0.0,0.0,92.19544457292888
468,63.73173808184984,0.0,0.0,92.19544457292888,0.0,0.0,92.19544457292888
469,58.87599096491295,0.0,0.0,92.19544457292888,8.465228909328081,0.0,100.0
470,65.14680859270396,0.0,0.0,92.19544457292888,0.0,0.0,100.0
471,69.71748812732622,0.0,0.0,92.19544457292888,0.0,0.0,100.0
472,75.8958585471587,0.0,0.0,92.19544457292888,0.0,0.0,100.0
473,83.27679857266304,0.0,0.0,92.19544457292888,0.0,0.0,100.0
474,89.67365396089001,0.0,50.0,37.96283011826483,0.0,50.0,45.76738554533596
475,86.69102853341326,0.0,0.0,37.96283011826483,0.0,0.0,45.76738554533596
476,88.5591357372544,0.0,35.0,7.105427357601002e-15,0.0,42.19544457292888,0.0
477,76.51718682251726,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
478,71.60224667390366,0.0,0.0,7.105427357601002e-15,50.0,0.0,46.09772228646444
479,82.20502719475319,0.0,0.0,7.105427357601002e-15,0.0,0.0,46.09772228646444
480,70.68431984086365,0.0,0.0,7.105427357601002e-15,50.0,0.0,92.19544457292888
481,74.88835100170134,0.0,0.0,7.105427357601002e-15,0.0,0.0,92.19544457292888
482,71.91137486361325,0.0,0.0,7.105427357601002e-15,8.465228909328081,0.0,100.0
483,73.32853230237781,0.0,0.0,7.105427357601002e-15,0.0,0.0,100.0
484,73.4677680504258,0.0,0.0,7.105427357601002e-15,0.0,0.0,100.0
485,75.69623648417647,0.0,0.0,7.105427357601002e-15,0.0,0.0,100.0
486,76.52131744113002,0.0,0.0,7.105427357601002e-15,0.0,0.0,100.0
487,84.07189355359156,0.0,0.0,7.105427357601002e-15,0.0,0.0,100.0
488,81.496074398939,0.0,0.0,7.105427357601002e-15,0.0,0.0,100.0
489,83.444911866287,0.0,0.0,7.105427357601002e-15,0.0,0.0,100.0
490,84.36889975475518,0.0,0.0,7.105427357601002e-15,0.0,0.0,100.0
491,80.50636642948281,0.0,0.0,7.105427357601002e-15,0.0,0.0,100.0
492,74.98412404389813,0.0,0.0,7.105427357601002e-15,0.0,0.0,100.0
493,77.07275980588442,0.0,0.0,7.105427357601002e-15,0.0,0.0,100.0
494,78.36872147661701,0.0,0.0,7.105427357601002e-15,0.0,0.0,100.0
495,240.6844842781013,0.0,6.5508803411467564e-15,0.0,0.0,50.0,45.76738554533596
496,85.53073193273039,0.0,0.0,0.0,0.0,0.0,45.76738554533596
497,89.32392485787966,0.0,0.0,0.0,0.0,42.19544457292888,-0.0
498,80.91233865816874,0.0,0.0,0.0,0.0,0.0,0.0
499,72.22989897350854,0.0,0.0,0.0,0.0,0.0,-0.0
500,76.83264972828005,0.0,0.0,0.0,0.0,0.0,-0.0
501,76.87436490884349,0.0,0.0,0.0,0.0,-0.0,-0.0
502,67.9406302776966,50.0,0.0,46.09772228646444,0.0,0.0,0.0
503,56.26705752375964,50.0,0.0,92.19544457292888,0.0,-0.0,0.0
504,29.15985070262652,8.465228909328081,0.0,100.0,50.0,0.0,46.09772228646444
505,25.606311968868546,0.0,0.0,100.0,50.0,0.0,92.19544457292888
506,39.13441034565098,0.0,0.0,100.0,8.465228909328081,0.0,100.0
507,42.20742959199889,0.0,0.0,100.0,0.0,0.0,100.0
508,41.9154080392129,0.0,0.0,100.0,0.0,0.0,100.0
509,50.00548632245933,0.0,0.0,100.0,0.0,-0.0,100.0
510,48.459255782062044,0.0,0.0,100.0,0.0,0.0,100.0
511,54.11255054985014,0.0,0.0,100.0,0.0,-0.0,100.0
512,59.014262762586455,0.0,0.0,100.0,0.0,0.0,100.0
513,58.51496371792126,0.0,0.0,100.0,0.0,0.0,100.0
514,59.689052862359816,0.0,0.0,100.0,0.0,-0.0,100.0
515,57.55713405851062,0.0,0.0,100.0,0.0,0.0,100.0
516,59.00624523489914,0.0,0.0,100.0,0.0,0.0,100.0
517,56.01036366909334,0.0,0.0,100.0,0.0,0.0,100.0
518,65.52169160184856,0.0,0.0,100.0,0.0,-0.0,100.0
519,81.26233842264371,0.0,0.0,100.0,0.0,-0.0,100.0
520,82.80302382146516,0.0,0.0,100.0,0.0,-0.0,100.0
521,83.76430927318182,0.0,0.0,100.0,0.0,-0.0,100.0
522,94.06597406526649,0.0,50.0,45.767385545335955,0.0,42.19544457292888,54.23261445466404
523,91.56745436450075,0.0,0.0,45.767385545335955,0.0,0.0,54.23261445466404
524,94.9396638573374,0.0,42.19544457292887,0.0,0.0,50.0,-0.0
525,86.26588916197028,0.0,0.0,0.0,0.0,0.0,-0.0
526,88.58768216439414,0.0,0.0,0.0,0.0,0.0,0.0
527,84.35252151960978,0.0,0.0,0.0,0.0,0.0,-0.0
528,72.86407203519181,0.0,0.0,0.0,-0.0,0.0,-0.0
529,77.6278911143054,0.0,0.0,0.0,0.0,0.0,0.0
530,71.95235086187641,0.0,0.0,0.0,0.0,0.0,-0.0
531,64.99598954887009,0.0,0.0,0.0,8.823529411764698,0.0,8.134892168199599
532,63.60537042843501,0.0,0.0,0.0,50.0,0.0,54.23261445466404
533,69.99859710877536,0.0,0.0,0.0,0.0,0.0,54.23261445466404
534,66.92647930388098,0.0,0.0,0.0,0.0,0.0,54.23261445466404
535,76.33610076695082,0.0,0.0,0.0,0.0,0.0,54.23261445466404
536,76.06067836492043,0.0,0.0,0.0,0.0,0.0,54.23261445466404
537,81.06942136913055,0.0,0.0,0.0,0.0,50.0,0.0
538,63.034060843480376,0.0,0.0,0.0,-0.0,0.0,0.0
539,54.429605933675916,0.0,0.0,0.0,0.0,0.0,-0.0
540,43.1619137880455,50.0,0.0,46.09772228646444,50.0,0.0,46.09772228646444
541,40.59614256802115,50.0,0.0,92.19544457292888,50.0,0.0,92.19544457292888
542,47.68771479319795,0.0,0.0,92.19544457292888,8.465228909328081,0.0,100.0
543,54.8210102227363,0.0,0.0,92.19544457292888,0.0,0.0,100.0
544,62.28704096541948,0.0,0.0,92.19544457292888,0.0,0.0,100.0
545,68.79383444517931,0.0,0.0,92.19544457292888,0.0,0.0,100.0
546,73.99010632301258,0.0,0.0,92.19544457292888,0.0,50.0,45.76738554533596
547,68.50272039905163,0.0,0.0,92.19544457292888,0.0,0.0,45.76738554533596
548,69.7714403078757,0.0,0.0,92.19544457292888,0.0,42.19544457292888,0.0
549,69.06389163124535,0.0,0.0,92.19544457292888,0.0,-0.0,-0.0
550,66.79079243609323,0.0,0.0,92.19544457292888,0.0,0.0,-0.0
551,66.5281604636334,0.0,0.0,92.19544457292888,0.0,0.0,0.0
552,56.58657853458645,0.0,0.0,92.19544457292888,-0.0,0.0,0.0
553,65.15816367208184,0.0,0.0,92.19544457292888,0.0,0.0,-0.0
554,61.92857266297375,0.0,0.0,92.19544457292888,0.0,0.0,-0.0
555,59.21120854163222,0.0,0.0,92.19544457292888,0.0,0.0,-0.0
556,56.57714944893034,0.0,0.0,92.19544457292888,0.0,0.0,-0.0
557,55.33221128601818,0.0,0.0,92.19544457292888,0.0,0.0,-0.0
558,55.12715248301749,0.0,0.0,92.19544457292888,8.465228909328081,0.0,7.804555427071122
559,57.027248270300866,0.0,0.0,92.19544457292888,0.0,0.0,7.804555427071122
560,60.77448995333043,0.0,0.0,92.19544457292888,0.0,0.0,7.804555427071122
561,62.45535066111263,0.0,0.0,92.19544457292888,0.0,0.0,7.804555427071122
562,59.26575843755327,0.0,0.0,92.19544457292888,0.0,0.0,7.804555427071122
563,51.05959394540286,8.465228909328081,0.0,100.0,50.0,0.0,53.90227771353556
564,54.27124263279028,0.0,0.0,100.0,50.0,0.0,100.0
565,59.48330351206703,0.0,0.0,100.0,-0.0,0.0,100.0
566,62.91811051952012,0.0,0.0,100.0,0.0,0.0,100.0
567,66.30383391390204,0.0,0.0,100.0,0.0,0.0,100.0
568,77.31858307352576,0.0,0.0,100.0,0.0,0.0,100.0
569,84.60738241894154,0.0,50.0,45.767385545335955,0.0,50.0,45.76738554533596
570,79.53430294855018,0.0,42.19544457292887,0.0,0.0,42.19544457292888,-0.0
571,78.80415910044677,0.0,0.0,0.0,0.0,0.0,0.0
572,76.85379504813051,0.0,0.0,0.0,0.0,0.0,-0.0
573,67.02208560317825,0.0,0.0,0.0,0.0,0.0,-0.0
574,63.82855186362853,0.0,0.0,0.0,-0.0,0.0,0.0
575,52.72563033005377,50.0,0.0,46.09772228646444,0.0,0.0,-0.0
576,49.53796270664461,0.0,0.0,46.09772228646444,0.0,0.0,-0.0
577,54.30901578404164,0.0,0.0,46.09772228646444,0.0,0.0,-0.0
578,50.98328346865908,0.0,0.0,46.09772228646444,0.0,0.0,-0.0
579,52.77477259584623,0.0,0.0,46.09772228646444,0.0,0.0,-0.0
580,41.51327707914457,50.0,0.0,92.19544457292888,50.0,0.0,46.09772228646444
581,40.715661900685106,8.465228909328081,0.0,100.0,50.0,0.0,92.19544457292888
582,46.83565507255361,0.0,0.0,100.0,8.465228909328081,0.0,100.0
583,48.349266770544105,0.0,0.0,100.0,0.0,0.0,100.0
584,57.06527981961044,0.0,0.0,100.0,0.0,0.0,100.0
585,68.17083899979818,0.0,0.0,100.0,0.0,50.0,45.76738554533596
586,57.799922871939344,0.0,0.0,100.0,0.0,0.0,45.76738554533596
587,49.30809135060485,0.0,0.0,100.0,8.823529411764698,0.0,53.90227771353556
588,48.99505365619694,0.0,0.0,100.0,50.0,0.0,100.0
589,59.39719782781088,0.0,0.0,100.0,0.0,0.0,100.0
590,56.9934697334348,0.0,0.0,100.0,0.0,0.0,100.0
591,65.78427865511722,0.0,0.0,100.0,0.0,-0.0,100.0
592,83.838784574058,0.0,50.0,45.767385545335955,0.0,50.0,45.76738554533596
593,80.5200387607743,0.0,42.19544457292887,0.0,0.0,42.19544457292888,-0.0
594,76.6723293538762,0.0,0.0,0.0,0.0,0.0,-0.0
595,74.20088859775294,0.0,0.0,0.0,0.0,0.0,0.0
596,68.29133659602488,0.0,0.0,0.0,0.0,0.0,-0.0
597,68.51943994330823,0.0,0.0,0.0,0.0,-0.0,-0.0
598,65.49859442665743,0.0,0.0,0.0,0.0,0.0,0.0
599,52.50965204174164,0.0,0.0,0.0,0.0,-0.0,-0.0
600,44.82391645584342,0.0,0.0,0.0,0.0,0.0,0.0
601,39.90833420376758,50.0,0.0,46.09772228646444,50.0,0.0,46.09772228646444
602,46.06095803874869,0.0,0.0,46.09772228646444,0.0,0.0,46.09772228646444
603,42.77089126466115,0.0,0.0,46.09772228646444,8.465228909328081,0.0,53.90227771353556
604,42.012873602635395,50.0,0.0,92.19544457292888,50.0,0.0,100.0
605,50.51392467579838,0.0,0.0,92.19544457292888,-0.0,0.0,100.0
606,61.71092785322324,0.0,0.0,92.19544457292888,0.0,-0.0,100.0
607,70.47017221216036,0.0,0.0,92.19544457292888,0.0,50.0,45.76738554533596
608,64.3271514530204,0.0,0.0,92.19544457292888,0.0,0.0,45.76738554533596
609,66.86212876119382,0.0,0.0,92.19544457292888,0.0,42.19544457292888,0.0
610,57.372052573882286,0.0,0.0,92.19544457292888,0.0,0.0,-0.0
611,54.81237866110606,0.0,0.0,92.19544457292888,-0.0,0.0,0.0
612,44.96101399801111,0.0,0.0,92.19544457292888,50.0,0.0,46.09772228646444
613,49.25934413872793,0.0,0.0,92.19544457292888,50.0,0.0,92.19544457292888
614,49.90271981631199,0.0,0.0,92.19544457292888,8.465228909328081,0.0,100.0
615,50.801145732657574,0.0,0.0,92.19544457292888,0.0,0.0,100.0
616,63.88825369196394,0.0,0.0,92.19544457292888,-0.0,0.0,100.0
617,72.4795178790454,0.0,0.0,92.19544457292888,-0.0,0.0,100.0
618,72.90385576826809,0.0,0.0,92.19544457292888,-0.0,0.0,100.0
619,137.07896307406818,0.0,50.0,37.96283011826483,0.0,50.0,45.76738554533596
620,109.7971627146427,0.0,35.0,7.105427357601002e-15,0.0,42.19544457292888,-0.0
621,92.02006897831696,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0
622,80.81485373293533,0.0,0.0,7.105427357601002e-15,0.0,-0.0,0.0
623,60.67433598658886,0.0,0.0,7.105427357601002e-15,-0.0,0.0,0.0
624,52.132741502572244,0.0,0.0,7.105427357601002e-15,0.0,0.0,-0.0
625,46.91147334304184,0.0,0.0,7.105427357601002e-15,8.465228909328081,0.0,7.804555427071122
626,43.265391277211414,50.0,0.0,46.097722286464446,50.0,0.0,53.90227771353556
627,51.1312579795606,0.0,0.0,46.097722286464446,0.0,0.0,53.90227771353556
628,47.524373582161296,0.0,0.0,46.097722286464446,0.0,0.0,53.90227771353556
629,39.365546477322724,50.0,0.0,92.19544457292889,50.0,0.0,100.0
630,56.062735839345535,0.0,0.0,92.19544457292889,-0.0,0.0,100.0
631,76.80235183701288,0.0,0.0,92.19544457292889,0.0,42.19544457292888,54.23261445466404
632,77.2262218916541,0.0,0.0,92.19544457292889,0.0,50.0,-0.0
633,65.18197027391358,0.0,0.0,92.19544457292889,0.0,0.0,0.0
634,59.798938388279566,0.0,0.0,92.19544457292889,0.0,0.0,-0.0
635,54.18900320156443,0.0,0.0,92.19544457292889,8.465228909328081,0.0,7.804555427071122
636,51.170349967007525,0.0,0.0,92.19544457292889,50.0,0.0,53.90227771353556
637,46.42457386799259,0.0,0.0,92.19544457292889,50.0,0.0,100.0
638,54.90443757319297,0.0,0.0,92.19544457292889,0.0,0.0,100.0
639,65.36701579827883,0.0,0.0,92.19544457292889,0.0,0.0,100.0
640,65.2164418430042,0.0,0.0,92.19544457292889,-0.0,0.0,100.0
641,76.2246290738574,0.0,0.0,92.19544457292889,0.0,0.0,100.0
642,91.03472343183253,0.0,50.0,37.96283011826485,0.0,50.0,45.76738554533596
643,90.761721283801,0.0,35.000000000000014,0.0,0.0,42.19544457292888,0.0
644,84.61805470994727,0.0,0.0,0.0,0.0,-0.0,-0.0
645,78.37132943680004,0.0,0.0,0.0,0.0,0.0,0.0
646,76.66637596744984,0.0,0.0,0.0,0.0,-0.0,0.0
647,63.08344746471662,0.0,0.0,0.0,0.0,0.0,-0.0
648,52.674068872515974,0.0,0.0,0.0,50.0,0.0,46.09772228646444
649,48.198637347600325,0.0,0.0,0.0,50.0,0.0,92.19544457292888
650,56.883066324875415,0.0,0.0,0.0,0.0,0.0,92.19544457292888
651,55.27512284380417,0.0,0.0,0.0,8.465228909328081,0.0,100.0
652,66.25405373156235,0.0,0.0,0.0,0.0,0.0,100.0
653,63.89021859782986,0.0,0.0,0.0,0.0,0.0,100.0
654,73.11782949566457,0.0,0.0,0.0,0.0,0.0,100.0
655,80.31371118062123,0.0,0.0,0.0,0.0,50.0,45.76738554533596
656,77.92345038120685,0.0,0.0,0.0,0.0,0.0,45.76738554533596
657,77.45519448066406,0.0,0.0,0.0,0.0,0.0,45.76738554533596
658,79.52818625117527,0.0,0.0,0.0,0.0,42.19544457292888,0.0
659,72.23192932529032,0.0,0.0,0.0,0.0,-0.0,0.0
660,59.59884318664268,0.0,0.0,0.0,8.823529411764698,0.0,8.134892168199599
661,60.247968781099324,0.0,0.0,0.0,0.0,0.0,8.134892168199599
662,59.540164562837255,0.0,0.0,0.0,50.0,0.0,54.23261445466404
663,64.88739753697496,0.0,0.0,0.0,0.0,0.0,54.23261445466404
664,72.54329312703615,0.0,0.0,0.0,0.0,50.0,-0.0
665,69.77529729917973,0.0,0.0,0.0,0.0,0.0,-0.0
666,64.89320327328954,0.0,0.0,0.0,0.0,0.0,-0.0
667,68.28640090413529,0.0,0.0,0.0,0.0,0.0,-0.0
668,62.80871892120007,0.0,0.0,0.0,0.0,0.0,0.0
669,44.87261763143712,50.0,0.0,46.09772228646444,-0.0,0.0,-0.0
670,46.612797530506796,0.0,0.0,46.09772228646444,0.0,0.0,-0.0
671,46.30061489484231,50.0,0.0,92.19544457292888,0.0,0.0,0.0
672,32.31948834680641,0.0,0.0,92.19544457292888,8.465228909328081,0.0,7.804555427071122
673,24.275635922544105,8.465228909328081,0.0,100.0,50.0,0.0,53.90227771353556
674,29.188195865169014,0.0,0.0,100.0,50.0,0.0,100.0
675,32.53674612858538,0.0,0.0,100.0,0.0,0.0,100.0
676,49.15198596359001,0.0,0.0,100.0,0.0,-0.0,100.0
677,56.45241704324363,0.0,0.0,100.0,0.0,-0.0,100.0
678,65.14030491719804,0.0,0.0,100.0,0.0,-0.0,100.0
679,70.25969587909083,0.0,0.0,100.0,0.0,-0.0,100.0
680,77.8955133601519,0.0,0.0,100.0,0.0,-0.0,100.0
681,79.8916427125499,0.0,0.0,100.0,0.0,-0.0,100.0
682,81.99753481020443,0.0,0.0,100.0,0.0,0.0,100.0
683,73.42965506346353,0.0,0.0,100.0,-0.0,0.0,100.0
684,315.32861387708306,0.0,50.0,45.767385545335955,0.0,50.0,45.76738554533596
685,218.70773439678334,0.0,42.19544457292887,0.0,0.0,42.19544457292888,0.0
686,168.5860680104665,0.0,0.0,0.0,-0.0,0.0,0.0
687,87.80025621814193,0.0,0.0,0.0,0.0,0.0,-0.0
688,91.66279742806262,0.0,0.0,0.0,0.0,0.0,-0.0
689,94.50567046285255,0.0,0.0,0.0,0.0,0.0,-0.0
690,98.38234404723453,0.0,0.0,0.0,0.0,-0.0,-0.0
691,95.26080027457306,0.0,0.0,0.0,0.0,0.0,-0.0
692,95.87128626005764,0.0,0.0,0.0,0.0,0.0,0.0
693,77.17681120148873,0.0,0.0,0.0,-0.0,0.0,0.0
694,67.63065662341688,0.0,0.0,0.0,0.0,0.0,-0.0
695,59.94081106498787,0.0,0.0,0.0,-0.0,0.0,0.0
696,36.10102326826792,0.0,0.0,0.0,0.0,0.0,-0.0
697,29.71611044168791,0.0,0.0,0.0,8.465228909328081,0.0,7.804555427071122
698,24.590332728495582,50.0,0.0,46.09772228646444,50.0,0.0,53.90227771353556
699,25.256218703226516,50.0,0.0,92.19544457292888,50.0,0.0,100.0
700,35.4344979445021,0.0,0.0,92.19544457292888,0.0,0.0,100.0
701,40.1048697510513,0.0,0.0,92.19544457292888,0.0,-0.0,100.0
702,42.2169809334877,0.0,0.0,92.19544457292888,0.0,-0.0,100.0
703,49.66047483308146,0.0,0.0,92.19544457292888,0.0,0.0,100.0
704,60.11942154091629,0.0,0.0,92.19544457292888,0.0,50.0,45.76738554533596
705,54.64301568426015,0.0,0.0,92.19544457292888,0.0,0.0,45.76738554533596
706,46.749905400359864,0.0,0.0,92.19544457292888,8.823529411764698,0.0,53.90227771353556
707,46.76489318787061,0.0,0.0,92.19544457292888,0.0,0.0,53.90227771353556
